movie,genre
tt0073623,Action
tt0073623,Foreign
tt0067140,Western
tt0071249,Action
tt0071249,Crime
tt0071249,Drama
tt0071249,Thriller
tt0071249,Western
tt0056412,Action
tt0056412,Western
tt0065446,Action
tt0065446,Comedy
tt0065446,Western
tt0068786,Action
tt0068786,Drama
tt0068786,Western
tt0072913,Action
tt0072913,Foreign
tt0072913,Fantasy
tt0065738,Horror
tt0065738,Science_Fiction
tt0057128,Horror
tt0192023,Drama
tt0192023,Thriller
tt0057078,Mystery
tt0057078,Horror
tt0017668,Documentary
tt0017668,History
tt0170544,Action
tt0170544,Comedy
tt0052847,Comedy
tt0052847,Romance
tt0063808,Comedy
tt0063808,Drama
tt0063808,Music
tt0102116,Drama
tt0040979,Drama
tt0075936,Comedy
tt0075936,Crime
tt0075936,Fantasy
tt0075936,Horror
tt0072869,Horror
tt0068341,Crime
tt0068341,Drama
tt0076637,Action
tt0076637,Crime
tt0076637,Drama
tt0076637,Thriller
tt0041699,Crime
tt0041699,Drama
tt0041699,Thriller
tt0051808,Adventure
tt0051808,Drama
tt0051808,Action
tt0051808,Comedy
tt0057565,Mystery
tt0057565,Drama
tt0057565,Thriller
tt0057565,Crime
tt0087193,Drama
tt0105121,Comedy
tt0105121,Drama
tt0105121,Horror
tt0105121,Mystery
tt0105121,Thriller
tt0104954,Comedy
tt0235327,Documentary
tt0038777,Comedy
tt0086637,Comedy
tt0074147,Drama
tt0074147,Fantasy
tt0063611,War
tt0063611,Drama
tt0057611,Drama
tt0057611,Romance
tt0057358,Drama
tt0055499,Drama
tt0051365,Drama
tt0048641,Comedy
tt0048641,Romance
tt0046345,Drama
tt0046345,Romance
tt0038669,Crime
tt0038669,Drama
tt0038669,Mystery
tt0058404,Drama
tt0058404,Romance
tt0055998,Drama
tt0062185,Thriller
tt0062185,Romance
tt0062185,Drama
tt0088322,Drama
tt0080140,Comedy
tt0080140,Drama
tt0073918,Action
tt0073918,Crime
tt0073918,Drama
tt0073918,Mystery
tt0073918,Thriller
tt0118705,Drama
tt0100260,Action
tt0100260,Drama
tt0100260,Fantasy
tt0100260,Horror
tt0075651,Horror
tt0075651,Thriller
tt0071275,Drama
tt0071275,Crime
tt0071275,Thriller
tt0069048,Horror
tt0065481,Action
tt0065481,Drama
tt0065481,Thriller
tt0062395,Drama
tt0209077,Drama
tt0064689,Documentary
tt0064689,Music
tt0075784,Drama
tt0075784,History
tt0075784,War
tt0338564,Drama
tt0338564,Action
tt0338564,Thriller
tt0338564,Crime
tt0338564,Mystery
tt0365376,Drama
tt0365376,Horror
tt0365376,Mystery
tt0087003,Comedy
tt0091083,Horror
tt0091083,Science_Fiction
tt0091083,Fantasy
tt0129634,Comedy
tt0129634,Fantasy
tt0129634,Family
tt0102800,Science_Fiction
tt0102800,Action
tt0092906,Fantasy
tt0092906,Horror
tt0120199,Comedy
tt0120199,Science_Fiction
tt0120199,Thriller
tt0120199,Adventure
tt0095756,Horror
tt0095756,Science_Fiction
tt0079813,Comedy
tt0079813,Music
tt0072856,Action
tt0072856,Comedy
tt0072856,Science_Fiction
tt0071338,Drama
tt0052655,Comedy
tt0052655,Horror
tt0056368,Drama
tt0056368,Mystery
tt0056368,Horror
tt0061189,Action
tt0061189,Drama
tt0038343,Horror
tt0038343,Drama
tt0038343,Thriller
tt0059792,Science_Fiction
tt0059792,Horror
tt0105191,Drama
tt0105191,Music
tt0105191,Romance
tt0046807,Music
tt0046807,Romance
tt0046807,Fantasy
tt0051911,Drama
tt0051911,Romance
tt0105159,Drama
tt0343168,Documentary
tt0199683,Comedy
tt0199683,Drama
tt0199683,Family
tt0282593,Comedy
tt0282593,Romance
tt0374546,Drama
tt0064806,Fantasy
tt0064806,Animation
tt0064806,Adventure
tt0068638,Action
tt0068638,Crime
tt0068638,Thriller
tt0066730,Crime
tt0066730,Drama
tt0308379,Horror
tt0308379,Thriller
tt0108327,Music
tt0108327,Drama
tt0108327,Romance
tt0124207,Drama
tt0060522,Comedy
tt0060522,Crime
tt0060522,Romance
tt0117658,Crime
tt0117658,Horror
tt0117658,Thriller
tt0116015,Crime
tt0116015,Comedy
tt0116015,Action
tt0065051,Comedy
tt0065051,Western
tt0103872,Comedy
tt0105103,Comedy
tt0070379,Drama
tt0070379,Crime
tt0107247,Drama
tt0023042,Crime
tt0023042,Drama
tt0093137,War
tt0093137,Action
tt0093137,Drama
tt0122143,Horror
tt0122143,Mystery
tt0060490,Action
tt0060490,Drama
tt0060490,Thriller
tt0060490,Crime
tt0060490,Mystery
tt0056541,Drama
tt0056541,Romance
tt0285728,Drama
tt0285728,Horror
tt0102631,Drama
tt0102631,Family
tt0102631,Romance
tt0055910,Drama
tt0077360,Romance
tt0077360,Western
tt0077360,Drama
tt0304126,Comedy
tt0304126,Drama
tt0099612,Drama
tt0099612,Horror
tt0099612,Science_Fiction
tt0192657,Action
tt0192657,Adventure
tt0192657,Drama
tt0192657,Thriller
tt0047849,Crime
tt0047849,Drama
tt0047849,Western
tt0157913,Drama
tt0157913,Thriller
tt0180748,Action
tt0180748,Comedy
tt0180748,Crime
tt0099399,Action
tt0099399,Adventure
tt0090888,Drama
tt0090888,Music
tt0090888,Mystery
tt0090888,Romance
tt0101252,Comedy
tt0366532,Drama
tt0366532,Comedy
tt0088925,Action
tt0088925,Science_Fiction
tt0093913,Drama
tt0093913,Comedy
tt0104697,Drama
tt0104697,Comedy
tt0018455,Drama
tt0018455,Romance
tt0057495,Drama
tt0057495,Mystery
tt0057495,Thriller
tt0280674,Comedy
tt0092593,Drama
tt0092593,War
tt0181810,Documentary
tt0189553,Documentary
tt0104346,Action
tt0104346,Drama
tt0328844,Drama
tt0353014,Animation
tt0353014,Science_Fiction
tt0049363,Crime
tt0049363,Horror
tt0049363,Science_Fiction
tt0054462,Horror
tt0054462,Science_Fiction
tt0053611,Horror
tt0053611,Science_Fiction
tt0071408,Crime
tt0071408,Horror
tt0071408,Thriller
tt0045659,Drama
tt0045659,History
tt0045659,War
tt0056504,Adventure
tt0056504,Drama
tt0056504,History
tt0221111,Action
tt0221111,Thriller
tt0221111,Crime
tt0221111,Drama
tt0048308,Drama
tt0048308,Romance
tt0062794,Drama
tt0062794,Romance
tt0062794,Science_Fiction
tt0086489,Animation
tt0086489,Fantasy
tt0054642,Adventure
tt0054642,Fantasy
tt0054642,Science_Fiction
tt0049456,Drama
tt0053779,Comedy
tt0053779,Drama
tt0193253,Animation
tt0193253,Science_Fiction
tt0193253,Thriller
tt0102820,Crime
tt0102820,Drama
tt0026174,Adventure
tt0026174,Romance
tt0087622,Horror
tt0087622,Science_Fiction
tt0087622,Thriller
tt0092494,Comedy
tt0092494,Family
tt0092494,Fantasy
tt0092494,Science_Fiction
tt0085478,Drama
tt0085478,Comedy
tt0085478,Romance
tt0043880,Comedy
tt0043880,Music
tt0043880,Romance
tt0047445,Drama
tt0054494,Comedy
tt0054494,Fantasy
tt0057840,Comedy
tt0057840,Romance
tt0064030,Drama
tt0064030,Romance
tt0064030,History
tt0048973,Drama
tt0053619,Drama
tt0053619,Mystery
tt0065466,Comedy
tt0065466,Drama
tt0065466,Thriller
tt0052893,Drama
tt0052893,History
tt0052893,Romance
tt0054371,Mystery
tt0054371,Crime
tt0054371,Thriller
tt0046478,Fantasy
tt0046478,Drama
tt0046478,Mystery
tt0101373,Drama
tt0101373,Romance
tt0044487,History
tt0044487,Comedy
tt0044487,Drama
tt0060481,War
tt0060481,Drama
tt0024368,Horror
tt0024368,Mystery
tt0024368,Thriller
tt0069947,Action
tt0069947,Thriller
tt0038873,Drama
tt0038873,Romance
tt0028478,Crime
tt0028478,Horror
tt0028478,Science_Fiction
tt0111666,Family
tt0069050,Drama
tt0069050,Horror
tt0069050,Mystery
tt0188404,Animation
tt0100258,Horror
tt0031252,Romance
tt0031252,Drama
tt0031252,History
tt0031252,War
tt0031252,Western
tt0022111,Crime
tt0022111,Mystery
tt0032617,Comedy
tt0032617,Drama
tt0032617,Romance
tt0014429,Comedy
tt0014429,Romance
tt0049949,Drama
tt0037449,Drama
tt0037449,War
tt0067350,Comedy
tt0055601,Drama
tt0108366,Comedy
tt0108366,Drama
tt0119630,Comedy
tt0119630,Action
tt0119630,Thriller
tt0061209,Comedy
tt0061209,Romance
tt0061209,Drama
tt0079833,Adventure
tt0079833,Animation
tt0079833,Comedy
tt0106307,Fantasy
tt0106307,Comedy
tt0106307,Drama
tt0106307,Romance
tt0295362,Drama
tt0295362,Foreign
tt0295362,Mystery
tt0295362,Thriller
tt0024481,Drama
tt0024481,History
tt0024481,Romance
tt0041163,Action
tt0041163,Adventure
tt0041163,Drama
tt0041163,War
tt0212879,Comedy
tt0212879,Horror
tt0077696,Action
tt0077696,Comedy
tt0122082,Drama
tt0122082,Music
tt0122082,Romance
tt0075612,Drama
tt0027700,Drama
tt0041944,Comedy
tt0041944,Music
tt0041944,Romance
tt0073076,Documentary
tt0068615,Horror
tt0068615,Mystery
tt0087957,Drama
tt0087957,Music
tt0087957,Romance
tt0063218,Drama
tt0107843,Crime
tt0107843,Drama
tt0107843,Thriller
tt0100604,Comedy
tt0100604,Crime
tt0100112,Comedy
tt0100112,Drama
tt0100112,Romance
tt0065593,Drama
tt0065593,History
tt0065593,War
tt0104545,Comedy
tt0104545,Drama
tt0104545,Romance
tt0017765,Drama
tt0017765,Comedy
tt0017765,Romance
tt0073396,Crime
tt0073396,Drama
tt0073396,Action
tt0061075,Crime
tt0061075,Drama
tt0061075,Mystery
tt0061075,Thriller
tt0043614,Romance
tt0043614,Drama
tt0105706,Comedy
tt0105706,Drama
tt0105706,Romance
tt0049815,Comedy
tt0049815,Drama
tt0049815,History
tt0049815,Romance
tt0023238,Adventure
tt0023238,Horror
tt0023238,Thriller
tt0021890,Comedy
tt0330229,Drama
tt0330229,Romance
tt0043041,War
tt0043041,Drama
tt0054152,Drama
tt0054152,Action
tt0054152,Comedy
tt0054152,Thriller
tt0033874,Comedy
tt0033874,Romance
tt0067805,Drama
tt0068421,Action
tt0068421,Adventure
tt0068421,Drama
tt0068421,Western
tt0029192,Drama
tt0029192,Romance
tt0035019,Comedy
tt0035019,Romance
tt0046816,Drama
tt0046816,War
tt0039192,Drama
tt0055884,History
tt0055884,Drama
tt0055884,Action
tt0055884,Adventure
tt0079116,Crime
tt0079116,Drama
tt0040662,Adventure
tt0040662,Drama
tt0040662,Family
tt0083090,TV_Movie
tt0083090,Drama
tt0298148,Adventure
tt0298148,Animation
tt0298148,Comedy
tt0298148,Family
tt0298148,Fantasy
tt0319262,Action
tt0319262,Adventure
tt0319262,Science_Fiction
tt0319262,Thriller
tt0350028,Drama
tt0350028,Comedy
tt0350028,Romance
tt0367085,Romance
tt0367085,Comedy
tt0367790,Drama
tt0323298,Drama
tt0323298,Romance
tt0332375,Comedy
tt0332375,Drama
tt0324197,Drama
tt0304141,Adventure
tt0304141,Fantasy
tt0304141,Family
tt0297284,Mystery
tt0297284,Thriller
tt0297284,Crime
tt0363226,Adventure
tt0363226,Drama
tt0363226,Action
tt0296572,Action
tt0296572,Science_Fiction
tt0356634,Animation
tt0356634,Comedy
tt0356634,Family
tt0327162,Action
tt0327162,Comedy
tt0327162,Science_Fiction
tt0363235,Drama
tt0363235,Mystery
tt0391225,Documentary
tt0374900,Comedy
tt0103976,Drama
tt0101746,Drama
tt0085461,Drama
tt0106877,Action
tt0106877,Comedy
tt0106877,Family
tt0034746,Drama
tt0034746,Music
tt0034746,Romance
tt0093175,Fantasy
tt0093175,Drama
tt0093175,Comedy
tt0093175,Science_Fiction
tt0093175,Romance
tt0314431,Comedy
tt0314431,Romance
tt0030386,Comedy
tt0030386,Romance
tt0055100,Comedy
tt0055100,Romance
tt0110857,Comedy
tt0110857,Crime
tt0064893,Drama
tt0064893,Family
tt0064893,Foreign
tt0077235,Drama
tt0089160,Drama
tt0089160,Romance
tt0087337,Drama
tt0087337,Music
tt0146879,Drama
tt0146879,Romance
tt0070291,Crime
tt0070291,Mystery
tt0070291,Thriller
tt0105150,Drama
tt0105150,Romance
tt0063642,Drama
tt0063642,Music
tt0063642,Romance
tt0045317,Comedy
tt0045317,Romance
tt0094331,Comedy
tt0094331,Drama
tt0094331,Foreign
tt0094331,Romance
tt0031022,Crime
tt0031022,Mystery
tt0031022,Thriller
tt0099166,Comedy
tt0099166,Romance
tt0049301,Action
tt0049301,Adventure
tt0049301,Drama
tt0049301,Romance
tt0049301,War
tt0031448,Mystery
tt0031448,Thriller
tt0063759,Drama
tt0063759,Horror
tt0066090,Drama
tt0066090,History
tt0047542,Crime
tt0047542,Drama
tt0047542,Thriller
tt0120423,Mystery
tt0120423,Thriller
tt0039725,Drama
tt0039725,Romance
tt0039725,Thriller
tt0168080,Comedy
tt0168080,Foreign
tt0034946,Romance
tt0034946,Drama
tt0034946,Mystery
tt0018051,Comedy
tt0018051,Drama
tt0020827,Drama
tt0100129,Comedy
tt0100129,Science_Fiction
tt0093871,Animation
tt0093871,Fantasy
tt0093871,Science_Fiction
tt0078766,Comedy
tt0092752,Adventure
tt0092752,Animation
tt0092752,Family
tt0041841,Action
tt0041841,Drama
tt0041841,History
tt0041841,War
tt0047577,Mystery
tt0047577,Adventure
tt0047577,Science_Fiction
tt0047577,Horror
tt0047577,Thriller
tt0085354,Comedy
tt0027300,Action
tt0027300,Drama
tt0027300,Romance
tt0047885,Drama
tt0077942,Drama
tt0077942,Romance
tt0139388,Comedy
tt0139388,Romance
tt0170259,Drama
tt0170259,Comedy
tt0119561,Documentary
tt0119561,History
tt0119561,War
tt0065889,Drama
tt0098528,Comedy
tt0098528,Romance
tt0039040,Drama
tt0041452,Drama
tt0041452,Romance
tt0038116,Music
tt0038116,Romance
tt0036777,Drama
tt0046963,Drama
tt0040495,Drama
tt0390521,Documentary
tt0390521,Comedy
tt0390521,Drama
tt0033774,Drama
tt0037135,Drama
tt0037135,Romance
tt0056119,Romance
tt0056119,Science_Fiction
tt0095037,Drama
tt0018054,Drama
tt0018054,History
tt0032851,Adventure
tt0032851,History
tt0032851,Western
tt0032851,Drama
tt0037988,Fantasy
tt0037988,Drama
tt0037988,Horror
tt0037988,Thriller
tt0061420,Action
tt0061420,Drama
tt0053114,War
tt0053114,Drama
tt0053114,History
tt0196069,Romance
tt0196069,Drama
tt0196069,Adventure
tt0031067,Comedy
tt0031067,Romance
tt0054188,Comedy
tt0054188,Family
tt0054188,Romance
tt0070689,Drama
tt0070689,Mystery
tt0042041,Crime
tt0042041,Drama
tt0042041,Thriller
tt0044008,Fantasy
tt0044008,Drama
tt0100133,Drama
tt0100133,War
tt0100133,Action
tt0059037,Drama
tt0204137,Crime
tt0204137,Drama
tt0067549,Drama
tt0067549,Romance
tt0078111,Drama
tt0078111,History
tt0071565,Action
tt0071565,Science_Fiction
tt0091209,Action
tt0091209,Horror
tt0091209,Thriller
tt0044030,Music
tt0044030,Romance
tt0044760,Action
tt0044760,Adventure
tt0044760,Drama
tt0044760,Romance
tt0115738,Comedy
tt0115738,Drama
tt0120408,Drama
tt0289944,Thriller
tt0289944,Mystery
tt0289944,Foreign
tt0022913,Drama
tt0022913,Horror
tt0008133,Comedy
tt0008133,Drama
tt0075222,Comedy
tt0038733,Fantasy
tt0038733,Drama
tt0038733,Romance
tt0020641,Drama
tt0020641,Romance
tt0071198,Horror
tt0104073,Action
tt0104073,Thriller
tt0104073,Crime
tt0022835,Horror
tt0022835,Science_Fiction
tt0032828,Comedy
tt0032828,Western
tt0047086,Action
tt0047086,Adventure
tt0047086,Drama
tt0047086,Thriller
tt0061135,Comedy
tt0061135,Drama
tt0061135,Family
tt0327437,Action
tt0327437,Adventure
tt0327437,Comedy
tt0319531,Drama
tt0319531,Action
tt0319531,Thriller
tt0319531,Crime
tt0364725,Comedy
tt0362227,Comedy
tt0362227,Drama
tt0377752,Drama
tt0377752,Family
tt0381707,Comedy
tt0348593,Drama
tt0332280,Romance
tt0332280,Drama
tt0338512,Adventure
tt0338512,Drama
tt0338512,Family
tt0352277,Drama
tt0352277,Music
tt0331525,Thriller
tt0331525,Drama
tt0297753,Animation
tt0297753,Adventure
tt0037522,Drama
tt0037522,Action
tt0037522,War
tt0096953,Drama
tt0096953,Comedy
tt0096953,Music
tt0096953,Romance
tt0028772,Comedy
tt0043547,Action
tt0043547,Drama
tt0043547,War
tt0069031,Comedy
tt0069031,Family
tt0220343,Romance
tt0220343,Thriller
tt0220343,Drama
tt0064100,Comedy
tt0064100,Drama
tt0026641,Comedy
tt0026641,Drama
tt0026641,Family
tt0026641,War
tt0366943,Drama
tt0366943,Romance
tt0272045,Animation
tt0272045,Comedy
tt0243135,Romance
tt0243135,Drama
tt0243135,Comedy
tt0339230,Action
tt0339230,Comedy
tt0342213,Documentary
tt0339840,Horror
tt0339840,Action
tt0339840,Comedy
tt0339840,Science_Fiction
tt0086251,Drama
tt0086251,History
tt0086251,Romance
tt0086251,TV_Movie
tt0086251,War
tt0099851,Drama
tt0099851,Music
tt0168122,Documentary
tt0168122,Drama
tt0104810,Documentary
tt0037604,Romance
tt0037604,Drama
tt0037865,Drama
tt0037865,Romance
tt0037865,Thriller
tt0110944,Adventure
tt0035272,Comedy
tt0035272,Romance
tt0035272,Music
tt0230512,Documentary
tt0250468,Drama
tt0250468,Thriller
tt0250468,Mystery
tt0250468,Romance
tt0098437,Drama
tt0098437,War
tt0087910,Science_Fiction
tt0057681,Comedy
tt0057681,Romance
tt0104573,Action
tt0104573,Crime
tt0104573,Drama
tt0104573,Thriller
tt0165086,Comedy
tt0165086,Drama
tt0061678,Comedy
tt0078163,Action
tt0078163,Comedy
tt0078163,Crime
tt0078163,Thriller
tt0282552,Crime
tt0282552,Action
tt0282552,Thriller
tt0281924,Drama
tt0299854,Action
tt0299854,Thriller
tt0299854,Drama
tt0299854,Crime
tt0029870,Drama
tt0029870,Action
tt0029870,Crime
tt0024803,Comedy
tt0024803,Drama
tt0053270,Drama
tt0097095,Drama
tt0097095,Romance
tt0152930,Action
tt0152930,Comedy
tt0152930,Crime
tt0295721,Action
tt0295721,Comedy
tt0388473,Animation
tt0388473,Drama
tt0064106,Drama
tt0064106,Foreign
tt0064106,Thriller
tt0014341,Comedy
tt0014341,Drama
tt0014341,Family
tt0086873,Fantasy
tt0086873,Comedy
tt0086873,Science_Fiction
tt0086873,Romance
tt0039370,Comedy
tt0039370,Romance
tt0036098,Adventure
tt0036098,Drama
tt0036098,Family
tt0040884,Comedy
tt0040884,Drama
tt0093693,Comedy
tt0093693,Romance
tt0023194,Adventure
tt0023194,Fantasy
tt0023194,Horror
tt0045586,Comedy
tt0045586,Music
tt0045586,Romance
tt0053622,Drama
tt0047136,Drama
tt0047136,Western
tt0111205,Drama
tt0111205,Thriller
tt0056732,Comedy
tt0056732,Drama
tt0056732,Fantasy
tt0238321,Drama
tt0093886,Comedy
tt0093886,Romance
tt0309614,Drama
tt0309614,Documentary
tt0309614,Foreign
tt0342956,Documentary
tt0059125,Horror
tt0357567,Documentary
tt0114371,Action
tt0114371,Comedy
tt0114371,Drama
tt0114371,Thriller
tt0167059,Comedy
tt0167059,Fantasy
tt0120848,Drama
tt0073092,Drama
tt0217788,Action
tt0217788,Comedy
tt0217788,Drama
tt0087597,Adventure
tt0087597,Science_Fiction
tt0087597,Action
tt0088224,Action
tt0088224,Adventure
tt0088224,Comedy
tt0088224,Drama
tt0088224,Thriller
tt0078437,Adventure
tt0078437,Horror
tt0316654,Action
tt0316654,Adventure
tt0316654,Fantasy
tt0381006,Documentary
tt0381006,Family
tt0381681,Drama
tt0381681,Romance
tt0331952,Drama
tt0331952,Mystery
tt0331952,Thriller
tt0349683,Adventure
tt0349683,War
tt0349683,History
tt0357413,Comedy
tt0368975,Comedy
tt0368975,Family
tt0356470,Comedy
tt0343818,Action
tt0343818,Science_Fiction
tt0390221,Drama
tt0390221,Thriller
tt0390221,Crime
tt0043469,Action
tt0043469,Western
tt0055992,Drama
tt0055992,Comedy
tt0055992,Music
tt0158030,Comedy
tt0158030,Drama
tt0077629,Thriller
tt0077629,Adventure
tt0077629,History
tt0077629,Drama
tt0056196,Drama
tt0056196,History
tt0068909,Action
tt0068909,Music
tt0064728,Crime
tt0064728,Drama
tt0073559,Western
tt0047365,Adventure
tt0047365,Action
tt0047365,Romance
tt0089945,Action
tt0089945,Comedy
tt0089945,Western
tt0095468,Crime
tt0095468,Drama
tt0051087,Action
tt0051087,Drama
tt0051087,Western
tt0051087,Romance
tt0101004,Drama
tt0101004,Romance
tt0101004,Thriller
tt0299594,Drama
tt0299594,Romance
tt0072021,History
tt0072021,Adventure
tt0072021,War
tt0056085,History
tt0056085,Western
tt0056085,Adventure
tt0040491,War
tt0040491,Drama
tt0040491,History
tt0358569,Music
tt0358569,Documentary
tt0074916,War
tt0074916,Mystery
tt0074916,Crime
tt0074916,Drama
tt0074916,Thriller
tt0372183,Action
tt0372183,Drama
tt0372183,Thriller
tt0327554,Action
tt0327554,Crime
tt0359423,Romance
tt0359423,Drama
tt0125766,Comedy
tt0125766,Drama
tt0075268,Comedy
tt0075268,Drama
tt0023563,Crime
tt0023563,Drama
tt0023563,Horror
tt0023563,Thriller
tt0245157,Comedy
tt0050171,Drama
tt0035763,War
tt0035763,Romance
tt0035763,Drama
tt0236157,Drama
tt0050356,Action
tt0050356,Adventure
tt0050356,Drama
tt0050356,History
tt0050356,Thriller
tt0050356,War
tt0113074,Action
tt0113074,Science_Fiction
tt0113074,Thriller
tt0032475,Science_Fiction
tt0032475,Action
tt0064395,Action
tt0064395,Adventure
tt0064395,Drama
tt0064395,Western
tt0051750,Action
tt0051750,Drama
tt0051750,Romance
tt0051750,War
tt0090197,Drama
tt0090197,Horror
tt0071737,Drama
tt0071737,Romance
tt0071737,War
tt0065969,Action
tt0065969,Drama
tt0065969,War
tt0068897,Action
tt0068897,Western
tt0049902,Thriller
tt0049902,Drama
tt0049902,War
tt0047216,Drama
tt0047216,Comedy
tt0059470,Action
tt0059470,Drama
tt0059470,Thriller
tt0059470,War
tt0054240,Fantasy
tt0054240,Horror
tt0063592,Western
tt0100602,Comedy
tt0100602,Drama
tt0100602,Thriller
tt0069280,Comedy
tt0069280,Drama
tt0069280,Fantasy
tt0069280,Science_Fiction
tt0351770,Drama
tt0035530,Action
tt0035530,Drama
tt0035530,War
tt0045323,Drama
tt0045323,Comedy
tt0045323,Romance
tt0035583,Music
tt0035583,Romance
tt0035583,Comedy
tt0039169,Comedy
tt0039169,Romance
tt0069822,Drama
tt0069822,Romance
tt0311072,Thriller
tt0311072,Drama
tt0099292,Romance
tt0099292,Thriller
tt0219636,Drama
tt0035799,Action
tt0035799,Adventure
tt0035799,War
tt0112895,Comedy
tt0109665,Drama
tt0109665,Mystery
tt0109665,Thriller
tt0299873,Horror
tt0299873,Foreign
tt0097373,Action
tt0097373,Drama
tt0097373,Foreign
tt0097373,Thriller
tt0099623,Comedy
tt0099623,Drama
tt0099623,Romance
tt0076111,Drama
tt0260695,Comedy
tt0260695,Drama
tt0260695,Family
tt0097530,Comedy
tt0097530,Romance
tt0097530,Family
tt0104812,Adventure
tt0104812,Drama
tt0104812,Romance
tt0104812,War
tt0040613,Comedy
tt0040613,Romance
tt0029284,Comedy
tt0029284,Romance
tt0093744,Fantasy
tt0093744,Adventure
tt0093744,Family
tt0038776,Drama
tt0038776,Music
tt0052002,Action
tt0052002,Thriller
tt0052002,Western
tt0028108,Western
tt0028108,War
tt0028108,History
tt0028108,Romance
tt0111216,Horror
tt0111216,Action
tt0111216,Thriller
tt0111216,Mystery
tt0040806,Drama
tt0035369,Action
tt0035369,Drama
tt0035369,Romance
tt0035369,Western
tt0103007,Comedy
tt0092042,Adventure
tt0092042,Drama
tt0092042,History
tt0086494,Fantasy
tt0086494,Comedy
tt0086494,Science_Fiction
tt0086494,Romance
tt0293191,Adventure
tt0293191,War
tt0293191,Drama
tt0057091,Drama
tt0064381,Comedy
tt0064381,Drama
tt0064381,Romance
tt0062153,Comedy
tt0062153,Science_Fiction
tt0072848,Drama
tt0072848,Thriller
tt0068424,Science_Fiction
tt0068424,Horror
tt0088315,Drama
tt0088315,Romance
tt0243609,Action
tt0243609,Comedy
tt0243609,Drama
tt0243609,History
tt0044926,Drama
tt0044926,Music
tt0092637,Drama
tt0280990,Crime
tt0280990,Action
tt0041604,Comedy
tt0051724,Mystery
tt0051724,Thriller
tt0081291,Drama
tt0115976,Thriller
tt0055572,Comedy
tt0055572,Drama
tt0055572,Romance
tt0056215,Drama
tt0050330,Drama
tt0107999,Mystery
tt0107999,Thriller
tt0087795,Comedy
tt0090729,Action
tt0090729,Family
tt0090729,Fantasy
tt0090729,Science_Fiction
tt0042447,Music
tt0042447,Comedy
tt0042447,Western
tt0054483,Drama
tt0054483,Romance
tt0328031,Action
tt0328031,Crime
tt0328031,Drama
tt0328031,Horror
tt0328031,Thriller
tt0118025,Comedy
tt0118025,Horror
tt0057171,Drama
tt0057171,Comedy
tt0057171,Romance
tt0101428,Drama
tt0083611,Drama
tt0083611,Thriller
tt0042530,Crime
tt0042530,Drama
tt0042530,Thriller
tt0041859,Crime
tt0041859,Drama
tt0346091,Documentary
tt0064840,Drama
tt0173772,Documentary
tt0079639,Family
tt0079639,Action
tt0079639,Comedy
tt0079639,Crime
tt0066016,Comedy
tt0066016,Drama
tt0066016,Romance
tt0067314,Comedy
tt0067314,Drama
tt0054944,Drama
tt0054944,Family
tt0100613,Comedy
tt0100613,Drama
tt0100613,Romance
tt0057579,Fantasy
tt0057579,Drama
tt0057579,Thriller
tt0057579,Science_Fiction
tt0057579,Mystery
tt0057579,Family
tt0074968,Comedy
tt0074968,Family
tt0074968,Crime
tt0063389,Music
tt0063389,Family
tt0035432,Crime
tt0035432,Drama
tt0035432,Mystery
tt0035432,Thriller
tt0038360,Crime
tt0038360,Drama
tt0038360,Mystery
tt0038360,Thriller
tt0040160,Crime
tt0040160,Drama
tt0040160,Mystery
tt0040160,Thriller
tt0041268,Crime
tt0041268,Drama
tt0079152,Action
tt0079152,History
tt0082346,Horror
tt0039017,Adventure
tt0039017,Thriller
tt0039017,Crime
tt0039017,Mystery
tt0059749,Drama
tt0059749,Thriller
tt0035317,Action
tt0035317,Adventure
tt0035317,Crime
tt0035317,Drama
tt0035317,Mystery
tt0035317,Thriller
tt0038259,Thriller
tt0038259,Mystery
tt0055871,War
tt0055871,Thriller
tt0055871,Drama
tt0108435,Drama
tt0108435,Comedy
tt0098209,History
tt0098209,Adventure
tt0098209,Comedy
tt0098209,Drama
tt0038494,Drama
tt0038494,Thriller
tt0038494,Crime
tt0038494,Mystery
tt0310778,Comedy
tt0310778,Drama
tt0310778,Foreign
tt0064045,Thriller
tt0064045,Crime
tt0064045,Comedy
tt0064045,Action
tt0064045,Adventure
tt0368008,Drama
tt0368008,Thriller
tt0368008,Mystery
tt0167456,Action
tt0167456,Adventure
tt0167456,Comedy
tt0167456,Family
tt0167456,Fantasy
tt0167456,Science_Fiction
tt0368447,Drama
tt0368447,Mystery
tt0368447,Thriller
tt0333766,Comedy
tt0333766,Drama
tt0333766,Romance
tt0043313,Drama
tt0030643,Crime
tt0030643,Drama
tt0030643,Romance
tt0061094,Animation
tt0061094,Family
tt0061094,Action
tt0061094,Science_Fiction
tt0063694,Adventure
tt0063694,Family
tt0063694,Science_Fiction
tt0063694,Animation
tt0064137,Action
tt0064137,Comedy
tt0064137,Drama
tt0064137,Romance
tt0064137,War
tt0286921,Comedy
tt0286921,Drama
tt0286921,Foreign
tt0286921,Science_Fiction
tt0115665,Action
tt0115665,Comedy
tt0115665,Crime
tt0323465,Mystery
tt0323465,Thriller
tt0323465,Horror
tt0250638,Crime
tt0250638,Drama
tt0250638,Action
tt0076446,Drama
tt0295682,Adventure
tt0295682,Animation
tt0295682,Drama
tt0295682,Action
