genre_1,genre_2,release_year,count
Adventure,Documentary,1971,1
Drama,Romance,1896,1
Action,Crime,1946,1
Action,Mystery,1946,1
Adventure,Horror,1979,2
Adventure,Science_Fiction,1951,2
Adventure,Horror,2011,4
Horror,Music,1988,1
Documentary,TV_Movie,2011,3
Comedy,Horror,2012,25
Comedy,Thriller,2012,13
Crime,TV_Movie,1993,3
Crime,TV_Movie,1995,2
Mystery,TV_Movie,2006,1
Adventure,Documentary,2012,6
Documentary,History,2012,15
Crime,TV_Movie,2004,1
Foreign,Music,1987,1
Comedy,Foreign,1977,2
TV_Movie,Western,1979,1
Action,TV_Movie,2005,3
TV_Movie,Thriller,2005,2
Drama,Foreign,2012,16
Documentary,Horror,1971,2
Crime,Science_Fiction,2012,1
History,TV_Movie,1972,1
Horror,Science_Fiction,2012,20
Comedy,History,1937,1
TV_Movie,Western,1980,1
Crime,Foreign,2011,10
Foreign,Thriller,2011,11
Foreign,Mystery,1988,1
Adventure,Fantasy,1955,2
Adventure,Romance,1955,2
Fantasy,Romance,1955,1
Fantasy,Mystery,2011,3
History,Romance,2012,3
Fantasy,Foreign,2002,3
Drama,TV_Movie,1972,1
Drama,Fantasy,1967,2
Drama,Horror,1967,3
Documentary,Foreign,2012,6
Comedy,Thriller,1934,1
Crime,Thriller,1934,3
Fantasy,War,2008,1
Comedy,Horror,1961,1
Comedy,Horror,1939,2
Comedy,Thriller,1939,4
Documentary,TV_Movie,2007,2
Science_Fiction,War,1967,1
Fantasy,Foreign,2003,1
Crime,Foreign,1977,3
Foreign,Thriller,1977,5
Action,Mystery,2012,4
Documentary,Drama,2012,9
Documentary,War,2011,2
Horror,Romance,2012,7
Adventure,Horror,1982,4
Foreign,Horror,1982,1
Crime,Romance,2011,8
Crime,History,2012,1
Romance,TV_Movie,2011,4
Science_Fiction,War,2012,2
Adventure,History,1937,3
Adventure,War,1937,4
Romance,War,1937,3
Comedy,Crime,1954,1
Comedy,Crime,1950,4
Fantasy,Thriller,2012,7
Family,Music,1938,3
Comedy,Family,1949,1
Animation,Romance,2012,3
Family,Romance,2012,7
Documentary,History,1985,1
Comedy,TV_Movie,2010,7
Family,TV_Movie,2010,5
Comedy,Thriller,1983,1
Animation,Drama,2013,15
Animation,Science_Fiction,2013,15
Drama,Science_Fiction,2013,27
Foreign,History,2012,1
Foreign,Music,2012,2
History,Music,2012,1
Action,War,1973,2
Comedy,War,1973,3
Adventure,War,2011,1
Family,Foreign,2009,5
Documentary,Romance,2012,7
Animation,Documentary,2012,4
Action,Foreign,1986,5
Action,Foreign,1989,6
Fantasy,History,1993,1
History,Science_Fiction,1993,1
Comedy,History,2012,3
Documentary,Music,1964,2
Action,Western,1997,2
History,Thriller,2012,1
Drama,TV_Movie,1968,2
Comedy,Romance,2013,79
Horror,Romance,2013,1
Comedy,Mystery,2012,9
Foreign,Mystery,2011,2
Adventure,Family,1936,2
Adventure,Music,1936,3
Family,Music,1936,2
Fantasy,Foreign,2008,2
Drama,Western,2012,3
Mystery,Science_Fiction,1964,1
Mystery,TV_Movie,1964,1
Science_Fiction,TV_Movie,1964,1
Horror,War,1977,2
Animation,Fantasy,1941,2
Family,Western,1939,1
Drama,Thriller,2014,138
Comedy,TV_Movie,2007,4
Family,TV_Movie,2007,6
Music,TV_Movie,2010,1
Horror,Thriller,1948,1
Documentary,Science_Fiction,2009,1
Action,Western,1947,1
Action,Drama,2013,63
Crime,Drama,2013,73
Drama,Thriller,2013,123
Animation,Drama,2012,11
Foreign,Mystery,1998,1
Action,Animation,2013,16
Animation,Drama,1965,1
Action,Western,1977,1
Comedy,Family,1973,5
Crime,TV_Movie,2005,2
Crime,TV_Movie,2007,1
Drama,TV_Movie,2011,13
Drama,TV_Movie,1973,6
TV_Movie,Thriller,1973,5
Fantasy,Mystery,2012,3
Comedy,Western,1966,2
War,Western,1957,2
Documentary,Family,2012,2
Action,Science_Fiction,2013,44
Science_Fiction,Thriller,2013,27
Adventure,Crime,2012,1
Action,Fantasy,2013,20
Action,Horror,2013,19
Fantasy,Horror,2013,12
Adventure,History,1964,2
History,Romance,1964,2
History,TV_Movie,1991,1
TV_Movie,War,1991,1
Documentary,Western,2012,1
Action,Comedy,2013,34
Comedy,Thriller,2013,13
Documentary,Family,1998,1
Drama,Horror,2013,22
Action,Romance,2013,9
Drama,Romance,2013,119
Comedy,Crime,2013,30
Adventure,Documentary,1976,1
Adventure,Mystery,1976,1
Documentary,Mystery,1976,1
Drama,Fantasy,2013,18
Fantasy,Romance,2013,10
Adventure,Foreign,1972,1
Family,Foreign,1972,1
Adventure,Animation,2013,29
Adventure,Comedy,2013,21
Adventure,Family,2013,29
Adventure,Science_Fiction,2013,24
Animation,Comedy,2013,23
Animation,Family,2013,37
Comedy,Family,2013,21
Comedy,Science_Fiction,2013,9
Family,Science_Fiction,2013,4
Drama,History,2013,37
Horror,TV_Movie,2001,1
Science_Fiction,TV_Movie,2001,2
Animation,Science_Fiction,2012,6
Horror,Science_Fiction,2013,23
Action,Adventure,2013,41
Adventure,Fantasy,2013,27
Comedy,Fantasy,2013,14
Family,Mystery,2002,2
Romance,Western,1997,1
Crime,Drama,1913,3
Action,Family,2013,3
Family,Fantasy,2013,17
Comedy,Documentary,1998,2
Thriller,War,1959,3
Adventure,Thriller,2013,7
Documentary,Music,2013,18
Animation,Fantasy,2013,18
Romance,Thriller,2012,11
Comedy,TV_Movie,2012,12
Family,TV_Movie,2012,4
Romance,TV_Movie,2010,3
Foreign,Science_Fiction,1987,2
Foreign,Science_Fiction,1991,1
Action,War,1975,2
Crime,TV_Movie,2001,2
Mystery,TV_Movie,2001,2
Romance,Western,1996,1
TV_Movie,Western,1996,2
Documentary,Thriller,1999,1
Drama,TV_Movie,2013,20
Adventure,Romance,2013,4
Romance,Science_Fiction,2013,4
Romance,Thriller,2013,8
Comedy,Drama,2013,149
Crime,Mystery,2013,22
Drama,Mystery,2013,37
Adventure,Crime,2013,3
Action,Mystery,2013,8
Adventure,Mystery,2013,6
Mystery,Science_Fiction,2013,6
Adventure,Horror,2012,6
Crime,TV_Movie,1984,2
Adventure,Western,1951,2
Horror,Romance,1961,1
Romance,Science_Fiction,1961,1
Foreign,Horror,1967,1
Foreign,Science_Fiction,1967,1
Animation,Thriller,2012,3
Action,History,2013,7
Documentary,Horror,2006,1
Comedy,Mystery,1931,1
Mystery,Thriller,1931,1
Documentary,Mystery,1970,1
Romance,TV_Movie,1988,1
Romance,War,1988,2
Adventure,War,1980,1
Foreign,War,1980,1
Action,Foreign,1977,10
Adventure,Foreign,1977,1
Fantasy,Foreign,1983,2
Comedy,Documentary,2013,8
Foreign,Horror,1989,4
Mystery,Thriller,1953,4
Horror,Romance,2011,3
Mystery,Romance,2012,3
Drama,Western,1997,1
Documentary,War,1983,1
Documentary,Fantasy,2006,1
Action,TV_Movie,1979,2
Science_Fiction,TV_Movie,1979,3
Romance,TV_Movie,2006,4
Crime,Mystery,1933,3
Fantasy,Science_Fiction,2013,10
Adventure,History,2013,3
Horror,Romance,1975,2
Crime,Romance,2013,9
Mystery,Romance,2013,5
Crime,Documentary,2013,6
Crime,War,2013,1
Documentary,Drama,2013,21
Documentary,Mystery,2013,3
Documentary,War,2013,4
Drama,War,2013,19
Mystery,War,2013,1
Mystery,Thriller,1957,1
Action,Western,2013,2
Adventure,Western,2013,3
Thriller,Western,2001,1
Foreign,Horror,2007,6
Romance,Western,1951,1
Action,Western,1946,3
Adventure,Western,1982,1
Fantasy,Music,1934,1
Horror,TV_Movie,2013,2
Crime,Fantasy,2013,3
Comedy,Foreign,2012,10
Documentary,Science_Fiction,2010,1
History,Thriller,2013,3
Family,Foreign,1989,1
Comedy,Western,1962,1
Drama,War,1947,1
Adventure,Drama,2013,19
Drama,Western,2013,5
Adventure,War,2009,1
Crime,Family,2012,2
Comedy,Documentary,2012,5
Comedy,Family,1942,1
Family,Romance,1942,1
Romance,Western,1953,2
Animation,Music,2013,4
Comedy,Music,2013,9
Family,Music,2013,4
Fantasy,Music,2013,4
Action,Animation,1978,1
Animation,Comedy,1978,2
Animation,Crime,1978,1
Documentary,Family,2013,4
Drama,Family,2013,21
Adventure,Fantasy,1957,3
Crime,Science_Fiction,1955,1
Horror,Mystery,1939,1
Fantasy,Mystery,2013,3
Crime,Western,2013,3
Romance,Western,2013,2
Animation,History,2011,1
Foreign,Horror,2011,5
Adventure,Comedy,1938,1
Crime,History,2005,1
Crime,War,2005,2
Documentary,History,2013,13
Crime,Horror,1954,1
Crime,Horror,2013,1
Music,Science_Fiction,2012,1
Adventure,Documentary,2007,1
History,Romance,1932,1
Drama,Music,2013,18
Action,Adventure,2014,49
Action,Fantasy,2014,20
Adventure,Fantasy,2014,32
Music,Western,1952,1
Documentary,Fantasy,2009,1
Crime,Western,1949,1
Adventure,Horror,1983,1
Comedy,Crime,1945,3
Adventure,Foreign,2011,4
Family,Science_Fiction,2011,2
Fantasy,Foreign,2011,4
Comedy,Foreign,1972,1
Foreign,Romance,1972,1
History,Mystery,2013,1
Crime,Western,1966,1
Horror,Western,1966,1
Science_Fiction,Western,1966,1
Family,Fantasy,1972,3
Fantasy,Music,1972,2
Documentary,History,1999,2
History,Romance,1978,2
Fantasy,Thriller,2013,7
Mystery,Romance,1972,2
Music,Romance,2013,6
Fantasy,Mystery,1945,1
Comedy,Western,1992,1
Comedy,History,2011,3
Family,History,2011,2
Adventure,Fantasy,1910,2
Comedy,Western,1941,3
Crime,Documentary,1981,1
Foreign,History,2004,2
Horror,TV_Movie,2008,1
TV_Movie,Thriller,2008,3
Animation,Romance,2013,7
History,TV_Movie,1996,2
TV_Movie,War,1996,2
Action,War,2013,5
Thriller,War,2013,2
Romance,War,2007,1
History,Music,2013,2
Action,Mystery,1956,1
Family,Romance,1957,1
Action,Family,1952,1
Action,Fantasy,1952,1
Adventure,Family,1952,1
Adventure,Fantasy,1952,2
History,War,1994,3
Romance,War,2012,2
Crime,Science_Fiction,1985,1
Drama,Foreign,2013,12
Foreign,War,2013,1
Animation,Western,2010,2
Science_Fiction,Western,2010,1
Action,Horror,1965,1
Family,TV_Movie,2013,6
Thriller,Western,2013,1
Adventure,Horror,1966,1
Fantasy,Horror,1966,1
History,TV_Movie,2013,1
TV_Movie,Thriller,2013,8
Animation,Comedy,1984,2
Animation,Science_Fiction,1984,3
Documentary,Horror,2013,1
Comedy,History,2013,2
Animation,Documentary,2013,3
Action,Crime,2014,51
Action,Drama,2014,73
Action,Mystery,2014,8
Action,Thriller,2014,82
Crime,Drama,2014,77
Crime,Mystery,2014,20
Crime,Thriller,2014,76
Drama,Mystery,2014,38
Mystery,Thriller,2014,56
Comedy,TV_Movie,2013,6
Comedy,War,2013,2
TV_Movie,War,2013,1
Action,TV_Movie,1991,2
TV_Movie,Thriller,1991,1
Documentary,Horror,2012,2
Foreign,Mystery,1975,1
Foreign,Romance,1975,3
Mystery,Romance,1975,1
Foreign,Horror,1971,5
Drama,War,1973,4
Action,Documentary,2012,3
Documentary,Thriller,2012,2
Mystery,Science_Fiction,1992,1
Drama,Western,1975,3
War,Western,1975,1
Adventure,Mystery,1987,1
Family,Mystery,1987,1
Fantasy,Mystery,1987,1
Romance,Thriller,1969,2
Adventure,Family,1973,7
Family,Western,1973,1
Horror,Thriller,2014,98
Crime,Science_Fiction,1934,1
Comedy,Mystery,1969,2
Drama,Science_Fiction,1981,4
Fantasy,Thriller,1969,1
Fantasy,Western,1969,1
Science_Fiction,Western,1969,1
Comedy,War,1930,1
Romance,War,1930,1
Documentary,Horror,2008,2
Documentary,Science_Fiction,2008,2
Action,Animation,1996,5
Action,Comedy,2014,37
Comedy,Mystery,1932,2
Action,Science_Fiction,2014,50
Adventure,Science_Fiction,2014,20
Action,Foreign,1994,4
Adventure,TV_Movie,1983,1
Documentary,Music,1986,2
Documentary,War,1937,2
Drama,TV_Movie,1999,9
Family,TV_Movie,1999,4
Comedy,Drama,2014,167
Drama,TV_Movie,2014,23
Mystery,TV_Movie,2014,5
TV_Movie,Thriller,2014,6
Music,TV_Movie,2013,1
Documentary,History,2014,21
Action,History,2014,7
Action,War,2014,12
Drama,History,2014,31
Drama,War,2014,22
History,War,2014,10
Adventure,Animation,2014,25
Adventure,Comedy,2014,31
Adventure,Family,2014,42
Animation,Comedy,2014,22
Animation,Family,2014,38
Animation,Fantasy,2014,13
Comedy,Family,2014,43
Comedy,Fantasy,2014,23
Family,Fantasy,2014,21
Adventure,Horror,2013,4
Animation,Drama,1985,3
Drama,Fantasy,2014,15
Drama,Science_Fiction,2014,31
Fantasy,Science_Fiction,2014,14
Drama,Romance,2014,122
Fantasy,Mystery,2014,6
Fantasy,Romance,2014,10
Mystery,Romance,2014,7
Fantasy,Romance,1940,1
Foreign,Mystery,1985,1
Foreign,Thriller,1985,1
History,TV_Movie,2007,1
TV_Movie,Western,2007,2
War,Western,1960,1
Comedy,Romance,2014,117
Documentary,Thriller,2013,1
Crime,Romance,2014,9
Adventure,Drama,2014,25
Mystery,TV_Movie,2013,6
Adventure,War,1960,1
Comedy,Romance,1918,1
Adventure,Crime,1955,1
Animation,TV_Movie,2010,1
Fantasy,TV_Movie,2010,5
Comedy,Science_Fiction,1970,4
Adventure,Documentary,2005,1
Adventure,Science_Fiction,1958,4
Fantasy,Science_Fiction,1958,2
Science_Fiction,Thriller,2014,38
Comedy,Crime,2014,18
Animation,Comedy,1947,1
Action,Foreign,1975,5
Foreign,Thriller,1975,4
Horror,Romance,1960,2
Action,Mystery,1977,1
Crime,Romance,2012,2
Action,Animation,2014,17
Animation,Science_Fiction,2014,8
Crime,History,1976,1
TV_Movie,Thriller,1995,1
Horror,Western,2007,2
Adventure,Crime,2014,4
Crime,Family,2014,1
Action,Western,1937,1
Drama,Western,1937,1
Drama,History,1922,1
Animation,Mystery,2005,1
Adventure,Thriller,1952,1
Comedy,Family,1951,2
Adventure,War,1977,1
Comedy,Documentary,2014,8
Comedy,History,2014,3
Romance,Science_Fiction,2014,6
Documentary,Family,2014,7
Mystery,Science_Fiction,2014,4
Comedy,Horror,2014,26
Foreign,History,1964,1
Action,Comedy,1944,1
Action,Music,1944,1
Action,Western,1944,1
Drama,Western,1944,1
Documentary,Drama,2014,19
Action,Romance,2014,16
Adventure,History,2014,6
Adventure,Romance,2014,11
History,Romance,2014,4
Family,Romance,2013,8
Adventure,Western,1971,1
Science_Fiction,War,1969,1
Adventure,Foreign,1965,2
Family,War,2011,1
Drama,Horror,2014,27
Horror,Mystery,2014,28
Drama,TV_Movie,1966,1
Action,Family,2014,10
Family,Romance,2014,9
Action,Horror,2014,16
Animation,Mystery,2014,3
Comedy,Mystery,2014,9
Family,Mystery,2014,3
Family,TV_Movie,2005,4
Comedy,Western,2014,2
Family,History,2009,1
History,Romance,2009,2
Action,Adventure,2015,58
Action,Thriller,2015,74
Adventure,Thriller,2015,15
Drama,Fantasy,1914,1
Comedy,Family,1940,1
Family,Romance,1940,1
Adventure,Crime,1937,1
Animation,Documentary,2006,1
Thriller,War,1946,1
Action,Horror,1974,3
Drama,Music,2014,25
Crime,Documentary,2014,10
Adventure,Mystery,1966,2
Comedy,Fantasy,1950,1
Comedy,War,1950,1
Fantasy,War,1950,1
Crime,History,2014,6
Crime,Horror,2014,5
Documentary,Horror,2014,1
History,Horror,2014,1
Foreign,War,2003,1
Adventure,Documentary,2010,3
Science_Fiction,Thriller,1975,1
Comedy,Mystery,2007,2
Crime,Romance,1941,1
Action,Adventure,1947,1
Action,Family,1947,1
Adventure,Family,1947,2
Horror,Romance,1935,2
Adventure,Thriller,2014,15
Romance,Thriller,2014,15
Documentary,War,2014,6
Family,History,2014,4
Family,War,2014,2
Family,Science_Fiction,2014,4
Adventure,Documentary,2014,6
Music,Romance,2014,7
Animation,Documentary,2014,4
Animation,History,2014,3
Horror,Science_Fiction,2014,21
Horror,TV_Movie,2014,4
Science_Fiction,TV_Movie,2014,5
Comedy,Family,1944,1
Horror,Romance,2014,7
Animation,Romance,2011,3
Comedy,Thriller,2014,20
Animation,Crime,2014,1
Animation,Thriller,2014,1
Adventure,Foreign,1973,2
Crime,Mystery,1951,2
Action,Fantasy,2015,27
Action,Science_Fiction,2015,49
Adventure,Fantasy,2015,21
Adventure,Science_Fiction,2015,25
Fantasy,Science_Fiction,2015,14
Comedy,Science_Fiction,2014,16
Animation,Foreign,1997,3
Crime,TV_Movie,2009,3
TV_Movie,Thriller,2009,3
History,War,1986,2
Adventure,History,1976,1
Comedy,Foreign,1966,1
Foreign,Horror,1966,3
Crime,Mystery,1929,1
Mystery,Thriller,1929,1
Documentary,Music,2014,24
Animation,Horror,2012,5
Drama,Music,1947,3
Crime,Horror,1942,2
Documentary,Mystery,2014,2
History,Mystery,2014,1
Comedy,Music,2014,14
Action,Drama,1909,1
Action,Thriller,1909,1
Drama,Thriller,1909,1
Crime,Drama,1912,1
Drama,Western,2014,8
Animation,Comedy,1960,1
Animation,Drama,1964,1
Adventure,Western,1967,4
Comedy,Fantasy,1923,1
Animation,Mystery,1985,1
Fantasy,Mystery,1985,1
Horror,Mystery,1985,3
Mystery,Science_Fiction,1985,1
Animation,Comedy,1982,4
Horror,War,1976,1
Fantasy,Horror,2014,13
Fantasy,War,2014,1
Horror,War,2014,1
Comedy,Crime,1937,1
Comedy,Mystery,1937,2
Comedy,Thriller,1937,1
Comedy,Thriller,1936,3
Animation,Horror,2003,1
Action,Family,1949,1
Adventure,Family,1949,1
Romance,TV_Movie,2014,8
Comedy,TV_Movie,2014,10
Action,Western,2014,1
Science_Fiction,Western,2014,1
Comedy,Mystery,1938,4
Comedy,Thriller,1938,1
Fantasy,Foreign,1982,1
Foreign,Science_Fiction,1982,1
Adventure,Crime,1951,1
Crime,Science_Fiction,1951,1
Animation,Horror,1994,1
Mystery,Science_Fiction,1994,1
Comedy,Horror,1926,1
Comedy,Mystery,1926,1
Horror,Mystery,1926,1
Animation,Romance,2014,3
Family,Horror,1967,1
Horror,TV_Movie,2000,1
Animation,Music,1988,1
Drama,Science_Fiction,2015,32
Fantasy,Romance,1952,2
Action,Music,1978,1
History,TV_Movie,2008,1
TV_Movie,War,2008,1
Comedy,Western,1995,1
Drama,Fantasy,1952,1
Drama,Horror,1952,2
Fantasy,Horror,1952,2
Adventure,Comedy,1947,2
Adventure,Crime,1947,2
Family,Mystery,2005,1
Thriller,War,1989,2
Adventure,Foreign,1999,1
Fantasy,Western,2013,2
Horror,Western,2013,1
Adventure,Mystery,1999,1
Animation,Mystery,1999,1
Family,Mystery,1999,2
History,War,2013,4
Documentary,War,2005,1
History,TV_Movie,1999,2
Romance,TV_Movie,1999,1
Documentary,History,1986,1
Documentary,Romance,1997,1
Romance,War,1997,2
Mystery,Romance,1936,1
Adventure,Thriller,1937,1
Romance,Thriller,1937,1
Adventure,Drama,1946,1
Adventure,Family,1946,1
Fantasy,Horror,1968,1
History,Music,1936,1
Animation,Foreign,1996,2
Family,Foreign,1996,1
Drama,Family,2014,26
Adventure,Drama,1911,1
Adventure,Fantasy,1911,1
Drama,Fantasy,1911,1
Action,Western,2012,2
Adventure,Mystery,2006,3
Foreign,Mystery,1984,1
Foreign,Science_Fiction,1984,1
Documentary,Fantasy,2007,1
Documentary,Thriller,2007,1
Adventure,TV_Movie,1978,2
Drama,TV_Movie,1978,3
TV_Movie,War,1978,1
History,Thriller,2014,3
Thriller,War,2014,7
Animation,War,2010,2
Comedy,War,2010,1
Animation,Fantasy,1981,3
Romance,War,2013,2
Romance,TV_Movie,2013,8
Adventure,Documentary,2004,1
Adventure,Mystery,2008,2
Family,Mystery,2012,2
Family,Horror,2010,1
Horror,TV_Movie,2010,3
Animation,Drama,2014,5
Action,Drama,2015,51
Action,History,2015,11
Adventure,Drama,2015,27
Adventure,History,2015,5
Drama,History,2015,47
Drama,Thriller,2015,156
History,Thriller,2015,8
Fantasy,History,2014,1
History,Science_Fiction,2014,1
Science_Fiction,TV_Movie,1995,1
Science_Fiction,Thriller,2015,47
Adventure,Comedy,1957,1
Family,Music,1986,1
Action,War,1933,2
Adventure,War,1931,1
Drama,History,1919,1
Animation,Thriller,1996,1
Drama,Mystery,2016,29
Drama,Thriller,2016,115
Mystery,Thriller,2016,37
Adventure,War,2014,5
Action,History,1948,1
Adventure,History,1948,1
Comedy,Documentary,1970,1
Animation,Horror,2005,3
Animation,Thriller,2005,2
Adventure,Documentary,2013,4
Foreign,Thriller,1986,1
Documentary,Drama,1959,2
Documentary,War,1959,1
Crime,Romance,1977,1
Foreign,Romance,1977,1
Foreign,Thriller,1992,1
Crime,Foreign,1974,1
Romance,Western,1965,2
Horror,TV_Movie,2005,1
Drama,TV_Movie,2015,26
Horror,War,1969,1
Thriller,War,1969,1
Family,Mystery,2010,1
Action,Romance,1996,2
Animation,Comedy,1957,3
Animation,Fantasy,1952,2
Animation,Comedy,1952,4
Animation,Documentary,1961,1
Animation,Music,1949,1
Fantasy,Music,2014,2
Animation,Romance,1970,1
Action,Comedy,2015,40
Action,Crime,2015,40
Adventure,Comedy,2015,30
Adventure,Crime,2015,5
Comedy,Crime,2015,22
Drama,Family,1978,2
Family,History,1978,1
Comedy,Family,1938,1
Family,Romance,1938,1
Fantasy,TV_Movie,2011,2
Adventure,War,1953,1
Crime,Horror,1979,2
Adventure,Horror,1978,2
Foreign,War,1989,1
History,War,1929,2
Family,Foreign,2007,5
Fantasy,Foreign,2007,1
Foreign,Science_Fiction,2007,1
Romance,Science_Fiction,2007,2
Crime,Science_Fiction,2015,3
Drama,Western,1961,1
Family,History,2013,2
History,Romance,2013,3
Crime,Drama,2015,70
Crime,Mystery,2015,28
Drama,Mystery,2015,58
Crime,Thriller,2015,70
Mystery,Thriller,2015,61
Animation,Music,1970,1
Action,Mystery,1964,1
Adventure,Mystery,2014,3
Fantasy,Thriller,2014,6
Foreign,Science_Fiction,2008,4
History,TV_Movie,2014,2
Adventure,War,1945,1
History,Western,1985,1
Comedy,War,2008,1
Foreign,Western,1969,1
Crime,Foreign,1975,4
Horror,Thriller,2015,101
Horror,Music,1982,1
Drama,TV_Movie,1980,5
Family,TV_Movie,1980,1
Drama,TV_Movie,1961,1
Crime,TV_Movie,1963,1
Drama,TV_Movie,1963,1
Adventure,Horror,1968,1
Adventure,Thriller,1968,1
Crime,Horror,1968,1
Crime,Science_Fiction,1968,1
Action,Family,1968,2
Music,TV_Movie,1988,1
Crime,Drama,1916,1
Horror,Western,1977,1
Family,Horror,2007,2
Family,Western,1975,1
Animation,Comedy,1934,1
Music,Mystery,2012,1
Adventure,Horror,1993,1
Mystery,TV_Movie,2002,2
TV_Movie,Thriller,2002,4
Adventure,Thriller,1947,1
Adventure,Animation,1964,1
Adventure,Western,1959,2
Comedy,Crime,1948,3
Comedy,Mystery,1948,1
Adventure,Comedy,1949,1
Adventure,Crime,1949,1
Animation,Comedy,1962,1
Music,Western,1968,1
Adventure,Western,1987,1
Comedy,Western,1987,2
Documentary,Science_Fiction,2011,1
Action,Comedy,1938,1
Family,TV_Movie,1996,3
Foreign,Mystery,1966,1
Foreign,Thriller,1966,1
Comedy,Horror,1970,3
Crime,Horror,1970,3
Comedy,Foreign,1973,2
Comedy,Mystery,1973,2
Foreign,Mystery,1973,1
Foreign,Science_Fiction,1973,1
Crime,Family,2004,1
Adventure,TV_Movie,1994,6
Fantasy,TV_Movie,1994,5
Crime,TV_Movie,1982,2
Science_Fiction,Western,1994,1
Foreign,Mystery,1971,1
Foreign,Romance,1971,3
Foreign,Thriller,1971,1
Horror,Romance,1971,1
Mystery,Romance,1971,1
Adventure,Comedy,1959,1
Adventure,TV_Movie,2007,1
Fantasy,TV_Movie,2007,4
Comedy,War,1932,1
Adventure,Romance,1969,2
History,Music,1937,1
Drama,Horror,2015,39
Action,Adventure,2016,47
Action,Drama,2016,55
Adventure,Drama,2016,21
Action,Fantasy,2016,18
Adventure,Fantasy,2016,24
Action,Adventure,2020,1
Action,Fantasy,2020,1
Action,Science_Fiction,2020,1
Adventure,Fantasy,2020,1
Adventure,Science_Fiction,2020,1
Fantasy,Science_Fiction,2020,1
Action,Adventure,2017,24
Action,Comedy,2017,26
Action,Fantasy,2017,14
Adventure,Comedy,2017,13
Adventure,Fantasy,2017,8
Comedy,Fantasy,2017,10
Action,Science_Fiction,2017,25
Adventure,Science_Fiction,2017,13
Fantasy,Science_Fiction,2017,9
Action,Comedy,2016,37
Adventure,Comedy,2016,33
Comedy,Science_Fiction,2017,10
Action,Science_Fiction,2016,36
Adventure,Science_Fiction,2016,22
Fantasy,Science_Fiction,2016,11
Adventure,Animation,1959,2
Adventure,TV_Movie,2001,6
Fantasy,TV_Movie,2001,3
War,Western,1952,1
Comedy,Thriller,1951,1
Science_Fiction,TV_Movie,2010,2
Documentary,War,1939,1
Action,Western,1964,2
Action,Comedy,1935,2
Action,Family,1935,1
Action,Fantasy,1935,2
Family,Fantasy,1935,2
Family,Foreign,2006,2
Family,Horror,2006,1
Foreign,History,1973,2
Foreign,War,1973,1
History,War,1973,2
Horror,War,1938,1
Crime,Romance,1946,2
Romance,War,1933,2
Comedy,Fantasy,1917,1
Comedy,Romance,1917,1
Drama,Fantasy,1917,1
Drama,Romance,1917,1
Fantasy,Romance,1917,1
Comedy,Horror,1941,2
Horror,Mystery,1941,3
Horror,Thriller,1941,2
Drama,TV_Movie,1970,2
Drama,TV_Movie,1975,3
Adventure,Comedy,1934,1
Comedy,Fantasy,1954,1
Comedy,Science_Fiction,1954,1
Drama,Fantasy,1954,1
Fantasy,Science_Fiction,1954,1
Romance,Science_Fiction,1954,1
Crime,Horror,1960,1
Crime,Music,1968,1
Family,Fantasy,1966,3
Comedy,Documentary,1976,1
TV_Movie,Western,2008,1
Adventure,Romance,1936,1
Music,Western,1936,2
Music,Science_Fiction,1986,1
Comedy,Mystery,1956,1
Mystery,Western,1956,1
Comedy,War,1956,1
Comedy,Crime,1943,1
Adventure,Crime,1948,2
Crime,Romance,1948,3
Action,War,1953,2
Adventure,Foreign,1967,2
Foreign,Western,1967,2
Drama,Science_Fiction,1952,1
Adventure,Mystery,1939,1
Family,Horror,1982,1
Adventure,Romance,1924,1
Comedy,Fantasy,1961,4
Horror,War,1963,1
Adventure,Family,1983,3
Adventure,Thriller,1939,1
Comedy,History,1939,1
History,Thriller,1939,1
Romance,Thriller,1939,1
Action,Crime,1934,1
Action,Thriller,1934,1
Crime,TV_Movie,2010,2
Mystery,TV_Movie,2010,2
Action,Family,1948,1
Action,History,1932,1
Action,War,1932,1
History,War,1932,1
History,Romance,1929,1
Romance,War,1929,1
Action,Horror,1977,1
Romance,War,1967,2
Animation,Documentary,1968,1
Action,Animation,2015,17
Adventure,Animation,2015,27
Animation,Science_Fiction,2015,10
War,Western,1953,1
Action,Romance,1932,2
Romance,Western,1932,1
Adventure,Music,1954,1
Action,History,1952,1
Documentary,Science_Fiction,1968,1
Comedy,Crime,1946,2
Comedy,Mystery,1946,1
Comedy,Thriller,1946,1
Horror,Western,1956,1
Science_Fiction,Western,1956,1
History,Western,2011,1
Action,Mystery,1948,1
Mystery,Western,1948,1
Mystery,Romance,1953,1
Family,Foreign,2005,2
History,Thriller,1944,1
Horror,Romance,1982,1
Romance,Western,1946,1
Action,Romance,1949,1
Crime,Family,1984,1
Mystery,Romance,2011,1
Mystery,War,1957,1
Action,Horror,1942,1
History,Western,2009,1
Thriller,Western,2009,1
Mystery,Romance,1949,1
Animation,Comedy,1933,4
Action,Horror,1970,2
Horror,Science_Fiction,1970,4
Family,Western,1958,1
Comedy,Western,1996,1
Drama,Romance,2015,113
Romance,Thriller,2015,15
Horror,TV_Movie,1982,1
TV_Movie,Thriller,1982,1
Animation,Fantasy,1967,1
Adventure,TV_Movie,1998,1
Family,Horror,1998,1
Adventure,TV_Movie,2004,2
Family,TV_Movie,2004,4
